match_id,kills_diff,deaths_diff,assists_diff,gold_diff,damage_diff,damage_taken_diff,cs_diff,vision_diff,mean_kda_diff,team_kda_diff,win_blue
RU_536291265,-22,22,-33,-14271,-32246,27387,-57,0,-9.313333333333333,-6.3088235294117645,0
RU_536291577,22,-22,45,9878,18939,-3956,-38,10,8.884126984126985,5.814414414414414,1
RU_536292190,1,1,14,-7292,6716,-6433,-155,-8,-0.5100973536267652,0.29568106312292386,0
RU_536292479,-16,16,-23,-11662,-39628,31372,19,-2,-6.440678210678211,-2.5416666666666665,0
RU_536292508,-16,16,-36,-8736,-21667,9132,-66,5,-6.426666666666666,-3.3779904306220097,0
RU_536292704,-24,23,-27,-8716,-46242,27762,-33,-36,-3.066031746031746,-2.9183673469387754,0
RU_536293190,-8,8,-19,-9683,-22841,20274,-5,0,-3.8439393939393938,-1.4333333333333331,0
RU_536293342,25,-25,32,9306,3613,10181,-56,-24,6.61056277056277,4.928571428571429,1
RU_536293837,-12,12,-3,-8643,-10433,-18192,-8,-12,-0.8855189255189257,-1.4172972972972975,0
RU_536294400,-10,10,-20,-7835,-17327,4127,-37,-18,-3.3919047619047618,-2.0454545454545454,0
RU_536295119,1,-1,-6,-4473,-29224,40362,-56,5,0.7129797979797972,-0.0777777777777775,0
RU_536295191,-3,2,-12,-5981,6399,-14834,-7,10,-1.3133333333333335,-1.0833333333333335,0
RU_536295238,7,-8,8,11541,8134,-2942,49,-17,0.9832611832611833,0.9061624649859943,1
RU_536295406,13,-13,47,13435,48700,-32070,72,18,8.006904761904762,4.248355263157895,1
RU_536295543,26,-26,36,15968,43423,-20133,28,28,9.808838383838385,5.486178861788618,1
RU_536295552,-6,5,-6,-8462,-13554,9691,-53,-19,-2.6,-1.0043859649122806,0
RU_536295847,-14,14,-7,-5105,-49671,23275,-53,1,-0.9837445887445879,-1.1099811676082862,0
RU_536296188,25,-25,63,9036,75571,-75016,-72,5,13.860151515151516,9.262626262626263,1
RU_536296461,20,-20,25,7965,18818,-16660,14,-5,10.324761904761905,13.125,1
RU_536296943,-18,18,-26,-14571,-25583,18203,-19,16,-6.253275058275058,-2.4020542920029344,0
RU_536297478,-10,9,-24,-9058,-48555,42121,-81,-24,-5.986666666666666,-3.041666666666666,0
RU_536297576,3,-3,-14,4458,31921,-32143,107,-55,-0.2370129870129869,-0.06553191489361732,1
RU_536298077,-18,18,-27,-14211,-61120,42432,-24,-33,-6.383333333333334,-3.7389705882352944,0
RU_536298467,21,-21,25,13670,31934,-21059,32,1,9.336111111111112,5.819354838709677,1
RU_536298554,-4,4,-11,-1180,9437,-21823,53,0,-1.4928571428571433,-0.9615384615384617,0
RU_536299150,6,-6,30,6340,8162,-12264,3,-13,4.39,2.7007672634271094,1
RU_536299290,-8,8,-9,-10124,-5638,-2697,-64,-47,-0.8942890442890445,-0.7302737520128826,0
RU_536299628,16,-16,31,12102,10880,9435,42,-16,3.873571428571429,3.877005347593583,1
RU_536300128,13,-13,12,10096,17838,5603,-86,31,2.508845598845599,1.566502463054187,1
RU_536300554,4,-4,14,-1291,24104,-22503,52,-33,0.4949849170437406,0.4242424242424243,0
RU_536301241,6,-7,14,6278,77389,-89737,141,17,1.3245512820512824,0.7315789473684213,1
RU_536301681,-9,9,-3,-6137,-8320,-4274,6,44,-0.8502669552669553,-0.6690729483282678,0
RU_536301775,0,0,0,41,86,-96,1,0,0.0,0.0,1
RU_536301870,-21,21,-35,-7751,-20474,-921,79,-43,-5.010714285714286,-4.277777777777778,0
RU_536302154,15,-14,17,11902,17908,-11446,9,5,6.877142857142857,4.385454545454546,1
RU_536302668,18,-18,21,7655,19453,-1101,-22,34,6.433333333333334,4.191964285714286,1
RU_536302806,31,-29,43,10809,23806,-4546,-202,38,4.979194139194139,4.681818181818182,1
RU_536302948,-7,7,-16,-6205,-38213,33674,-76,-43,-1.1816161616161613,-1.023809523809524,0
RU_536303205,-4,4,-1,-4666,-10100,12849,76,-34,0.35212121212121206,-0.4709677419354841,0
RU_536303416,-3,3,-6,-3162,-2594,-4966,-63,3,0.9153535353535354,-0.4150375939849624,0
RU_536303473,-17,17,-48,-10130,-34521,28137,-41,-27,-8.934285714285714,-6.176923076923076,0
RU_536304771,14,-15,38,10202,25109,-18197,-49,55,3.844444444444444,3.65,1
RU_536304772,4,-4,-6,-7356,-18734,17073,-37,22,-0.380707070707071,0.24147465437788007,0
RU_536304784,-9,9,-1,-5783,-12167,18656,71,15,-0.7492857142857146,-0.7824675324675325,0
RU_536305108,-9,9,-8,-12382,-10537,2163,-111,-15,-2.8449999999999998,-1.715,0
RU_536305444,15,-15,25,14448,33904,-19008,28,14,5.536507936507936,3.407258064516129,1
RU_536305480,8,-8,7,4532,7831,-1498,-46,-27,3.55,3.2095238095238097,1
RU_536306180,-12,12,-18,-11673,-33794,29481,40,11,-1.3372843822843823,-1.1345029239766082,0
RU_536306202,-21,21,-32,-7238,-26801,3302,85,-13,-3.398571428571429,-2.1518489378442167,0
RU_536306286,8,-8,11,8571,27615,-5336,58,-53,1.872619047619048,1.7928571428571427,1
RU_536306667,3,-3,14,5500,23384,-19148,17,-26,1.0579365079365077,0.7727272727272729,1
RU_536307474,-8,8,-9,-5071,594,5705,-76,-19,-3.6999999999999997,-3.976190476190476,0
RU_536308138,0,-1,-9,7051,34543,-36219,92,1,-0.4238095238095241,-0.21034482758620676,1
RU_536308195,10,-10,16,-2180,-23989,28698,-105,12,1.3074170274170274,1.1228070175438594,0
RU_536308632,0,0,0,-3,207,-206,1,0,0.0,0.0,1
RU_536308735,6,-6,18,6973,-8065,22943,1,-2,1.438571428571429,1.3557692307692308,1
RU_536308789,0,0,0,30,-301,170,2,0,0.0,0.0,1
RU_536309326,38,-38,59,15306,49092,-38367,-73,28,16.945227272727273,8.546703296703296,1
RU_536309782,0,0,0,-837,-173,-1239,2,0,0.0,0.0,0
RU_536310070,18,-18,5,19006,35730,-21420,125,9,4.824848484848485,2.860294117647059,1
RU_536310163,19,-19,11,6972,31912,-17319,56,22,2.323362193362193,1.8918367346938774,1
RU_536310219,16,-16,18,8599,31237,-19986,-112,8,3.126666666666667,2.7516087516087517,1
RU_536310382,-27,26,-9,-15969,-51374,42337,-33,2,-6.8124242424242425,-2.9523809523809526,0
RU_536310552,-18,18,-14,-8460,-28618,21282,-80,-9,-3.7615151515151517,-3.389705882352941,0
RU_536311342,12,-12,23,6597,21169,-17112,35,27,4.8464285714285715,2.697792869269949,1
RU_536311450,16,-16,4,9687,18915,-2947,97,14,3.7032539682539687,2.3311827956989246,1
RU_536312158,-15,15,-34,-9639,-14559,15197,-14,36,-5.658116883116882,-2.644465290806754,0
RU_536312415,14,-14,34,1882,5543,-4211,-38,-7,2.305687645687646,1.9501854795972444,1
RU_536312692,-1,1,15,2781,5144,2915,-63,-13,0.902222222222222,0.41009852216748754,1
RU_536313071,-11,11,-23,-9037,-7963,1232,-4,2,-3.146428571428572,-2.3484848484848486,0
RU_536313335,-1,1,7,-3506,-4504,5150,-25,24,-0.5000000000000009,0.13833992094861625,0
RU_536313919,-12,12,-28,-5788,-12296,18186,-18,14,-4.122380952380953,-3.25,0
RU_536314009,-20,20,-21,-9472,-26764,15505,-55,-31,-3.7385347985347983,-2.945887445887446,0
RU_536314568,-22,21,-29,-16105,-18987,8340,-112,-8,-8.200952380952382,-8.185344827586206,0
RU_536315281,-13,13,-21,-12922,-28947,8573,11,-33,-4.575714285714286,-2.0256410256410255,0
RU_536315318,-21,21,-26,-10536,-32582,16435,32,-3,-7.365476190476191,-5.114285714285714,0
RU_536315499,-9,9,-12,-7597,15857,-26864,16,37,-1.349126984126984,-1.1376623376623378,0
RU_536316181,-1,1,-8,-10319,-20086,16075,-105,7,-1.4897546897546898,-0.30512091038406863,0
RU_536316603,-26,27,-42,-13698,-66074,57781,76,-28,-5.678484848484848,-4.836170212765958,0
RU_536316731,-9,9,0,-8418,-12300,-8376,12,-4,-0.5199206349206351,-0.874145006839945,0
RU_536317108,30,-30,51,15285,32936,-17067,74,2,11.166969696969696,6.266583229036295,1
RU_536317177,-3,3,25,8188,27345,-30296,1,14,0.5299023199023196,0.3817567567567566,1
RU_536317324,-5,5,0,3199,4597,-4291,-52,3,-0.4745454545454546,-0.5381944444444446,1
RU_536317878,-22,22,-35,-7129,-34796,16477,44,-22,-8.995897435897435,-6.515151515151515,0
RU_536317911,9,-9,22,4787,29582,-22641,-107,-19,2.3554545454545446,1.2434146341463412,1
RU_536318008,-8,8,-3,-7874,-9820,467,2,-16,-2.0895238095238104,-1.1090909090909093,0
RU_536318010,20,-20,10,12350,37699,-10791,-15,31,2.1230158730158726,1.759127548601233,1
RU_536318043,-9,9,-12,-7171,-151,-14956,-13,-13,-4.114285714285714,-3.6176470588235294,0
RU_536318343,16,-15,1,16094,31635,-16643,-13,-19,3.501428571428572,2.4233870967741935,1
RU_536318719,-11,11,-17,-10133,-26465,19827,6,-25,-2.2099494949494947,-1.4270353302611367,0
RU_536319523,18,-18,53,12774,22490,-4375,8,37,8.534126984126985,4.391941391941391,1
RU_536319901,19,-19,23,9698,3019,7903,-59,81,2.5820346320346323,2.3564625850340137,1
RU_536320000,5,-6,21,-2614,33352,-44403,-45,-26,1.2819913419913416,1.1375291375291374,0
RU_536320103,2,-2,0,1384,88,-1724,9,1,0.4,2.0,1
RU_536320366,-13,13,-27,-8762,-15747,4270,-32,-17,-5.219047619047618,-3.1686274509803924,0
RU_536320646,1,-1,1,555,-422,-230,5,1,0.39999999999999997,2.5,1
RU_536320724,20,-20,39,7040,64029,-51047,-30,23,5.536363636363637,4.157894736842105,1
RU_536320732,13,-13,32,10501,3859,-1780,79,-18,2.8227272727272728,2.525263157894737,1
RU_536320747,-25,25,-34,-10366,-22260,16139,-12,-2,-10.970238095238095,-9.879464285714286,0
RU_536321072,-6,6,-14,-9475,-27082,18869,-89,17,-0.6219841269841271,-0.7618059159314998,0
RU_536321200,16,-17,22,7341,1351,5599,34,2,2.8352380952380956,2.817016317016317,1
RU_536321888,13,-12,18,7110,10589,-6505,45,7,4.761904761904762,3.16,1
RU_536322044,-7,7,-28,-6847,-6834,-8085,-99,-3,-1.482198879551821,-0.8912466843501328,0
RU_536322129,15,-15,11,13220,30576,-15818,-12,-33,1.8676190476190475,1.8487460815047023,1
RU_536322310,13,-12,10,7304,11037,6134,-67,-14,1.4839682539682535,1.4428571428571428,1
RU_536322545,23,-23,21,17049,22711,3777,38,25,7.600303030303031,7.44758064516129,1
RU_536322957,-14,14,-30,-11611,1631,-18809,-21,-6,-5.306190476190476,-3.1882352941176464,0
RU_536323080,21,-21,35,15500,23180,-13138,12,7,6.24595238095238,6.151515151515151,1
RU_536323131,23,-23,55,10057,13443,1818,-63,43,8.277936507936507,6.017628205128205,1
RU_536323340,0,0,-12,-7899,23888,-50597,-41,10,-2.2421428571428574,-0.3529411764705883,0
RU_536323692,26,-26,24,16763,40988,-25934,-42,-1,5.376774891774891,4.363885088919289,1
RU_536324181,1,-1,-11,4656,6401,-11559,140,-12,0.06140692640692613,-0.1945121951219515,1
RU_536324234,17,-17,33,10346,30768,-25541,106,9,5.810064935064935,2.5707908163265305,1
RU_536324835,-34,33,-41,-12961,-59400,47934,-23,-32,-6.959848484848486,-5.884615384615385,0
RU_536325316,-16,16,-20,-8403,-20316,24257,-38,12,-3.81064935064935,-2.723294723294723,0
RU_536325460,19,-19,21,12294,-2251,29341,3,2,6.79,4.255411255411255,1
RU_536325487,22,-22,24,15375,-642,42017,-33,45,2.7330636030636026,2.4814814814814814,1
RU_536325887,-23,23,-37,-11542,-8380,-7783,-16,-22,-5.122222222222222,-3.7800000000000002,0
RU_536326384,15,-15,28,12595,22319,-5917,104,2,4.735555555555555,2.5,1
RU_536326418,6,-6,27,6655,24403,-29869,20,50,2.028571428571429,1.7524038461538463,1
RU_536326665,-16,16,-9,-14043,-3091,-18283,-97,-33,-3.059682539682539,-2.264214046822742,0
RU_536326894,-8,8,-27,-7280,-18911,4065,-29,13,-2.7801282051282046,-1.6120760959470637,0
RU_536326915,12,-12,25,10911,17602,-14729,89,4,2.791428571428571,2.0769230769230766,1
RU_536327528,-11,11,-23,-10323,-18838,-8757,-117,-15,-2.7134920634920636,-2.166666666666667,0
RU_536327716,5,-5,4,10266,-7782,52837,-64,28,0.3478754578754577,0.4331761006289305,1
RU_536328018,10,-10,7,7640,41007,-33623,25,11,2.315281385281385,1.4829545454545454,1
RU_536328051,26,-26,29,9229,16859,-13002,28,18,5.177777777777778,4.409028727770178,1
RU_536328245,-19,19,-40,-14730,-27168,25207,-79,9,-3.1603463203463207,-3.016717325227963,0
RU_536328774,13,-14,36,13854,35249,-31139,62,3,6.684920634920634,3.2348484848484853,1
RU_536329118,-15,15,-23,-9188,-3190,252,6,3,-3.8345238095238092,-2.201058201058201,0
RU_536329398,1,-1,7,4536,13458,-9149,67,16,-0.1633333333333331,0.46047430830039504,1
RU_536329444,-21,21,-17,-9671,-51976,51095,20,-79,-2.806919746919747,-2.3979591836734695,0
RU_536329612,8,-8,8,9349,3037,10834,37,-27,0.8845670995670991,1.1682539682539683,1
RU_536329656,-18,18,-7,-10672,-27288,19854,-134,-18,-4.248809523809524,-3.6269592476489025,0
RU_536329902,-13,13,-13,-10713,-783,276,-67,-2,-5.3500000000000005,-26.928571428571427,0
RU_536330166,-19,19,-24,-15190,-24131,-358,-130,-11,-5.617857142857142,-3.833333333333333,0
RU_536330379,-12,12,9,-9365,-8580,-5562,12,13,-2.355714285714286,-1.028108108108108,0
RU_536331553,11,-11,28,9698,36416,-24426,48,9,3.7261904761904767,2.3714285714285714,1
RU_536331843,-7,6,0,-10518,-24494,16393,-18,-51,-0.512142857142857,-0.625615763546798,0
RU_536332738,2,-2,11,7539,25223,-25523,120,-51,0.16833333333333345,0.4980694980694982,1
RU_536333274,-9,-2,6,-19952,-8229,-49724,-177,-78,0.12748015873015905,0.08113391984359719,0
RU_536334413,-15,15,-1,-5457,2496,-7249,-30,-4,-2.5206349206349206,-1.935714285714286,0
RU_536334968,-12,12,-52,-1377,-20271,12573,71,-10,-2.2481096681096675,-2.1365384615384615,0
RU_536335095,-14,14,-12,-11171,-16466,9223,-66,21,-3.4726984126984135,-2.288235294117647,0
RU_536335221,-14,14,-22,-7908,-17147,12423,-22,13,-7.67,-6.571428571428571,0
RU_536335549,-7,7,-9,-8177,-34879,25295,-49,-4,-0.8997619047619048,-1.0747126436781609,0
RU_536336397,-12,11,-6,-8438,-5657,-25200,12,-1,-2.761904761904762,-1.6142857142857143,0
RU_536336564,-17,17,-26,-9293,-29689,26458,-65,-20,-6.055555555555556,-4.658974358974359,0
RU_536337951,22,-22,42,9462,39097,-31815,-73,21,5.733333333333333,4.502777777777777,1
RU_536338410,-9,9,-31,-7846,-33673,32041,-17,-31,-2.751580086580086,-2.288235294117647,0
RU_536338625,21,-21,43,6621,17752,-27439,-59,-12,4.072575757575757,3.7944444444444443,1
RU_536338986,13,-13,6,11458,12827,-445,28,44,2.859365079365079,1.7367149758454108,1
RU_536339633,17,-17,29,10198,22472,-15147,-9,12,9.075238095238094,6.418803418803418,1
RU_536339668,-7,7,-15,-7834,-24951,-5087,-19,30,-4.321666666666665,-1.0696969696969698,0
RU_536340870,-15,15,-34,-6783,-34406,21188,15,-1,-3.801666666666666,-3.321981424148607,0
RU_536341873,-24,24,-28,-7293,-32231,35220,-1,-27,-3.5865800865800868,-2.9037037037037035,0
RU_536341880,5,-5,7,4436,-3174,14123,-41,10,1.2453968253968255,0.8093306288032456,1
RU_536342682,9,-8,19,4383,9246,-362,46,-3,0.5259379509379509,1.093093093093093,1
RU_536342685,13,-13,16,7011,16438,-27675,17,-20,0.8630303030303028,1.7930232558139536,1
RU_536342967,9,-9,13,9501,18216,-18638,11,6,1.551587301587302,1.4507575757575757,1
RU_536343718,18,-18,44,8944,24708,-26389,-69,-6,4.140505050505052,3.6772727272727277,1
RU_536344238,27,-27,31,13163,30797,-20628,2,18,7.1737373737373735,5.037790697674419,1
RU_536344542,8,-8,25,6339,-24862,24568,3,-23,2.628333333333333,1.7493010251630943,1
RU_536344943,-22,22,-29,-16367,-33854,21931,-59,-33,-3.5742460317460316,-2.7371794871794872,0
RU_536345177,22,-22,27,11282,8831,3353,30,2,7.01846153846154,3.567394094993582,1
RU_536345246,-12,12,-9,-4931,-4265,7070,-19,-2,-3.353333333333333,-4.125,0
RU_536345581,-7,6,-8,-6437,-10234,6262,37,20,-1.8822727272727273,-0.8518518518518519,0
RU_536345693,11,-11,12,7488,12197,-4482,63,10,4.447619047619047,4.105263157894737,1
RU_536345991,-18,18,-28,-13017,-21963,5975,-43,26,-8.23595238095238,-5.333333333333333,0
RU_536346121,0,0,0,-7,-286,194,3,0,0.0,0.0,0
RU_536346235,-14,14,-5,-5720,-9988,15179,-91,-18,-3.8233333333333333,-2.0047846889952154,0
RU_536346378,-7,7,-2,-8726,-47132,32591,-94,-10,-2.0658441558441556,-0.7288288288288289,0
RU_536347132,-14,14,-4,-8714,-20057,7237,-14,18,-0.9892135642135642,-1.1591836734693877,0
RU_536347309,6,-6,5,6175,39690,-32492,17,-1,1.9948412698412694,0.7730263157894739,1
RU_536347405,16,-16,19,10462,16243,-14476,20,-6,6.616666666666666,4.792307692307692,1
RU_536347539,-20,20,-23,-10818,-5097,-907,11,-18,-6.618333333333334,-3.5786963434022256,0
RU_536347723,4,-4,16,-4050,-910,-13130,9,2,2.0261111111111108,1.197241379310345,0
RU_536347870,0,0,0,0,-9,13,0,0,0.0,0.0,1
RU_536348690,-12,12,-37,-12137,-32932,15375,-82,-9,-3.054444444444444,-2.4678571428571434,0
RU_536348892,24,-24,41,11693,42286,-26923,-15,12,8.747792207792207,4.45,1
RU_536349112,2,-2,11,5625,-13355,22448,4,11,0.3490620490620491,0.3994832041343668,1
RU_536349369,24,-24,21,14347,15500,-5369,87,23,8.954761904761904,10.158620689655173,1
RU_536349743,-4,4,-7,-11625,15948,-8768,36,11,-2.5472943722943726,-0.8096551724137933,0
RU_536349791,-30,30,-32,-12141,-63106,54138,43,-44,-3.9428427128427135,-3.5384615384615383,0
RU_536350142,-23,23,-26,-8372,244,-6544,115,-71,-5.782142857142857,-3.014166666666667,0
RU_536350655,-5,5,-8,-8686,-21272,25796,-62,-3,-0.5660206460206458,-0.488284202569917,0
RU_536350852,-31,31,-46,-21308,-41131,6265,-97,0,-11.765873015873016,-12.515037593984962,0
RU_536350868,22,-21,61,14072,24649,-21618,41,-4,12.755952380952381,8.440340909090908,1
RU_536351113,-11,11,-25,-7986,-32317,12843,-13,-6,-2.5022222222222226,-2.0935550935550937,0
RU_536351325,-13,13,-50,-6269,-27944,31709,84,-49,-8.852063492063493,-4.525089605734767,0
RU_536351607,17,-18,25,12604,34481,-41953,45,-16,2.390275835275835,2.0427807486631018,1
RU_536352382,15,-14,18,8623,21119,-4162,10,19,3.298333333333334,2.638095238095238,1
RU_536352598,-3,3,-13,-4672,-6786,2922,-10,-10,-1.0925396825396825,-0.8859416445623345,0
RU_536353687,-10,10,-11,-11255,-21668,3673,-107,-22,-1.8294155844155848,-1.3483483483483483,0
RU_536354418,0,0,0,63,-58,35,3,0,0.0,0.0,1
RU_536354459,-1,2,-6,9423,-5480,9522,84,43,-0.7019047619047623,-0.35064935064935066,1
RU_536354755,22,-22,41,18665,16914,6256,43,65,10.302857142857144,10.408866995073891,1
RU_536354886,6,-6,54,4416,14658,-27623,-49,-33,4.466262626262626,2.525252525252525,1
RU_536354949,-21,20,-28,-14600,-29486,11870,-35,-9,-6.8,-5.074592074592075,0
RU_536355019,8,-8,-15,3639,35150,-6560,-100,-6,0.2572510822510825,0.4333333333333331,1
RU_536356800,6,-6,4,2659,32535,-19678,27,-18,0.8441380841380841,0.4601113172541744,1
RU_536356921,-27,27,-23,-16050,-22133,10918,-107,-14,-7.894047619047619,-6.678378378378378,0
RU_536357239,-25,24,-46,-15910,-38188,17988,-68,3,-8.410209235209235,-3.0063795853269535,0
RU_536357335,20,-19,23,9107,42886,-32714,-46,6,2.794747474747475,2.8600000000000003,1
RU_536358070,16,-17,37,5041,15156,10548,-27,-18,3.2167765567765563,3.0914285714285707,1
RU_536358274,-17,17,-43,-7942,-52648,44118,-45,33,-8.91387334887335,-2.9524822695035464,0
RU_536358686,10,-10,41,9273,21942,-30745,35,-1,6.117619047619048,3.9368191721132897,1
RU_536358732,7,-7,-8,7335,10785,-18436,-85,-15,4.007575757575758,0.4198966408268734,1
RU_536359172,-23,23,-18,-13579,-19885,2231,-86,-10,-6.407619047619047,-6.516129032258064,0
RU_536359356,-5,5,-7,-3778,-33590,15521,9,9,-1.7222799422799424,-0.5253682487725042,0
RU_536359751,-18,18,-1,-9845,-13239,13046,-130,8,-4.660634920634921,-2.763392857142857,0
RU_536359847,-5,5,-1,-10042,-9243,-5552,-65,-32,0.46460317460317446,-0.5922920892494927,0
RU_536360191,-10,10,-4,-9887,-4750,-12783,-39,-13,-4.002857142857144,-2.340909090909091,0
RU_536360335,-16,16,-14,-9542,-49696,32861,-28,7,-3.539365079365079,-2.2822966507177034,0
RU_536360415,-2,2,-27,-7605,9079,5316,38,23,-2.991428571428572,-0.7371158392434989,0
RU_536360892,19,-19,15,9089,-661,12552,-5,0,3.3684615384615384,3.210714285714286,1
RU_536361388,17,-17,9,9815,3641,-3029,59,9,1.7733333333333332,1.8607723577235773,1
RU_536362415,6,-5,34,6100,27903,-27023,-8,20,1.7702380952380947,1.7038539553752536,1
RU_536362522,4,-4,6,3770,4739,1139,25,2,1.5750000000000002,3.9047619047619047,1
RU_536362575,-6,6,-14,-6197,-4230,-6728,-97,2,-2.7777777777777777,-1.8125,0
RU_536362833,-9,9,14,-10920,-23821,-981,-20,-7,-0.48404761904761884,-0.3700410396716829,0
RU_536363183,-8,8,-18,-13290,-41110,30212,-38,-6,-1.3080952380952384,-1.321528424976701,0
RU_536364563,17,-17,24,6541,24257,-9158,13,34,2.0103868353868353,1.7947368421052632,1
RU_536365268,-1,0,0,-301,-962,-578,3,0,-0.25,-1.0,1
RU_536365299,-11,11,-26,-7942,-2748,-7008,-36,12,-3.9166666666666665,-3.4074074074074074,0
RU_536365338,18,-18,33,8565,51839,-52727,84,29,6.516681096681096,3.2857142857142856,1
RU_536365414,8,-7,12,4546,4624,14432,-32,2,1.3566666666666665,1.2528735632183907,1
RU_536365610,15,-15,26,4885,13387,-6488,-63,41,3.55064935064935,2.4775641025641026,1
RU_536366172,-9,9,-4,-11758,-34435,16791,-80,-22,-3.1800000000000006,-2.046583850931677,0
RU_536366183,17,-17,37,13395,35775,-26677,-49,52,4.891666666666667,4.733333333333333,1
RU_536366340,-27,29,-33,-15528,-54644,46526,-58,19,-5.504242424242424,-4.588815789473684,0
RU_536366589,-21,21,-33,-11677,-32383,26544,-33,-8,-8.573333333333332,-4.6875,0
RU_536366852,9,-9,32,-562,2942,-2789,-31,3,1.71,1.9358974358974361,0
RU_536367680,-2,2,-4,-738,-84,455,5,0,-1.2,-6.0,1
RU_536367732,-7,5,-23,-9018,-3426,-9114,48,-7,-1.1694805194805196,-0.9782608695652173,0
RU_536367779,11,-11,4,8379,22015,-9768,92,20,2.3476190476190473,1.7836134453781511,1
RU_536367862,-9,9,-24,-4940,4283,-4636,-4,30,-3.5541558441558445,-1.7177858439201452,0
RU_536367871,-25,25,-22,-8838,-41489,36895,-58,-6,-5.135,-4.550000000000001,0
RU_536368215,5,-5,6,9155,5606,13481,9,-16,0.8622222222222229,1.0605590062111805,1
RU_536368552,14,-14,17,10363,12941,-7277,0,9,3.616190476190477,2.9291666666666667,1
RU_536368846,-13,13,-12,-8451,-24397,14830,-134,2,-4.523333333333333,-2.6538461538461537,0
RU_536370509,26,-26,41,14489,13865,9977,18,56,8.290714285714285,4.590643274853801,1
RU_536370754,-7,7,8,-10189,-9262,-19702,-26,-11,0.06395548895548897,-0.4771929824561405,0
RU_536370932,-9,9,-17,-12676,-28549,9123,9,22,-4.636507936507936,-1.5270588235294116,0
RU_536371126,-4,4,8,-7283,-6250,-14694,-35,-3,-0.2907142857142855,-0.21013824884792642,0
RU_536371153,14,-14,18,14794,25599,-16318,142,28,5.355714285714285,2.2666666666666666,1
